6.6e-05,-10,1.34,0
6.7e-05,-10,1.58,0
6.8e-05,0,1.3,0
6.9e-05,0,0.54,0
7e-05,0,-0.18,0
7.1e-05,10,-0.82,0
7.2e-05,10,-1.42,0
7.3e-05,10,-1.58,0
7.4e-05,0,-1.3,0
7.5e-05,0,-0.54,0
7.6e-05,0,0.22,0
7.7e-05,-10,0.9,0
7.8e-05,-10,1.42,0
7.9e-05,-10,1.58,0
8e-05,0,1.14,0
8.1e-05,0,0.34,0
8.2e-05,0,-0.38,0
8.3e-05,10,-1.02,0
8.4e-05,10,-1.5,0
8.5e-05,10,-1.58,0
8.6e-05,0,-1.1,0
8.7e-05,0,-0.34,0
8.8e-05,0,0.34,0
8.9e-05,-10,1.02,0
9e-05,-10,1.46,0
9.1e-05,-10,1.54,0
9.2e-05,0,0.94,0
9.3e-05,0,0.14,0
9.4e-05,0,-0.54,0
9.5e-05,10,-1.14,0
9.6e-05,10,-1.54,0
9.7e-05,10,-1.54,0
9.8e-05,0,-0.9,0
9.9e-05,0,-0.14,0
0.0001,-10,0.5,0
0.000101,-10,1.18,0
0.000102,-10,1.54,0
0.000103,0,1.46,0
0.000104,0,0.74,0
0.000105,0,-0.02,0
0.000106,10,-0.62,0
0.000107,10,-1.3,0
0.000108,10,-1.58,0
0.000109,0,-1.5,0
0.00011,0,-0.7,0
0.000111,0,0.06,0
0.000112,-10,0.66,0
0.000113,-10,1.34,0
0.000114,-10,1.58,0
0.000115,0,1.34,0
0.000116,0,0.54,0
0.000117,0,-0.18,0
0.000118,10,-0.78,0
0.000119,10,-1.42,0
0.00012,10,-1.58,0
0.000121,0,-1.3,0
0.000122,0,-0.54,0
0.000123,0,0.22,0
0.000124,-10,0.86,0
0.000125,-10,1.42,0
0.000126,-10,1.58,0
0.000127,0,1.14,0
0.000128,0,0.34,0
0.000129,0,-0.34,0
0.00013,10,-1.02,0
0.000131,10,-1.5,0
0.000132,10,-1.58,0
0.000133,0,-1.1,0
0.000134,0,-0.34,0
0.000135,0,0.34,0
0.000136,-10,1.02,0
0.000137,-10,1.46,0
0.000138,-10,1.54,0
0.000139,0,0.98,0
0.00014,0,0.14,0
0.000141,0,-0.46,0
0.000142,10,-1.14,0
0.000143,10,-1.54,0
0.000144,10,-1.54,0
0.000145,0,-0.9,0
0.000146,0,-0.14,0
0.000147,-10,0.5,0
0.000148,-10,1.18,0
0.000149,-10,1.54,0
0.00015,0,1.46,0
0.000151,0,0.74,0
0.000152,0,-0.02,0
0.000153,10,-0.58,0
0.000154,10,-1.3,0
0.000155,10,-1.58,0
0.000156,0,-1.5,0
0.000157,0,-0.7,0
0.000158,0,0.02,0
0.000159,-10,0.66,0
0.00016,-10,1.34,0
0.000161,-10,1.58,0
0.000162,0,1.34,0
0.000163,0,0.58,0
0.000164,0,-0.18,0
0.000165,10,-0.78,0
0.000166,10,-1.42,0
0.000167,10,-1.66,0
0.000168,0,-1.3,0
0.000169,0,-0.54,0
0.00017,0,0.22,0
0.000171,-10,0.86,0
0.000172,-10,1.42,0
0.000173,-10,1.58,0
0.000174,0,1.18,0
0.000175,0,0.42,0
0.000176,0,-0.34,0
0.000177,10,-0.98,0
0.000178,10,-1.5,0
0.000179,10,-1.58,0
0.00018,0,-1.1,0
0.000181,0,-0.34,0
0.000182,0,0.34,0
0.000183,-10,1.02,0
0.000184,-10,1.46,0
0.000185,-10,1.54,0
0.000186,0,0.98,0
0.000187,0,0.14,0
0.000188,0,-0.46,0
0.000189,10,-1.1,0
0.00019,10,-1.54,0
0.000191,10,-1.58,0
0.000192,0,-0.98,0
0.000193,0,-0.14,0
0.000194,-10,0.5,0
0.000195,-10,1.18,0
0.000196,-10,1.54,0
0.000197,0,1.46,0
0.000198,0,0.78,0
0.000199,0,0.02,0
0.0002,10,-0.62,0
0.000201,10,-1.26,0
0.000202,10,-1.58,0
0.000203,0,-1.5,0
0.000204,0,-0.7,0
0.000205,0,0.02,0
0.000206,-10,0.66,0
0.000207,-10,1.34,0
0.000208,-10,1.58,0
0.000209,0,1.34,0
0.00021,0,0.58,0
0.000211,0,-0.18,0
0.000212,10,-0.78,0
0.000213,10,-1.42,0
0.000214,10,-1.58,0
0.000215,0,-1.3,0
0.000216,0,-0.54,0
0.000217,0,0.22,0
0.000218,-10,0.86,0
0.000219,-10,1.38,0
0.00022,-10,1.58,0
0.000221,0,1.18,0
0.000222,0,0.42,0
0.000223,0,-0.34,0
0.000224,10,-0.98,0
0.000225,10,-1.5,0
0.000226,10,-1.58,0
0.000227,0,-1.14,0
0.000228,0,-0.34,0
0.000229,0,0.34,0
0.00023,-10,0.98,0
0.000231,-10,1.46,0
0.000232,-10,1.54,0
0.000233,0,0.98,0
0.000234,0,0.22,0
0.000235,0,-0.46,0
0.000236,10,-1.1,0
0.000237,10,-1.54,0
0.000238,10,-1.58,0
0.000239,0,-0.98,0
0.00024,0,-0.18,0
0.000241,-10,0.46,0
0.000242,-10,1.18,0
0.000243,-10,1.54,0
0.000244,-10,1.46,0
0.000245,0,0.78,0
0.000246,0,0.02,0
0.000247,10,-0.62,0
0.000248,10,-1.26,0
0.000249,10,-1.58,0
0.00025,0,-1.54,0
0.000251,0,-0.78,0
0.000252,0,0.02,0
0.000253,-10,0.58,0
0.000254,-10,1.3,0
0.000255,-10,1.58,0
0.000256,0,1.38,0
0.000257,0,0.58,0
0.000258,0,-0.18,0
0.000259,10,-0.78,0
0.00026,10,-1.42,0
0.000261,10,-1.58,0
0.000262,0,-1.3,0
0.000263,0,-0.54,0
0.000264,0,0.22,0
0.000265,-10,0.86,0
0.000266,-10,1.38,0
0.000267,-10,1.58,0
0.000268,0,1.18,0
0.000269,0,0.42,0
0.00027,0,-0.34,0
0.000271,10,-0.98,0
0.000272,10,-1.5,0
0.000273,10,-1.58,0
0.000274,0,-1.14,0
0.000275,0,-0.38,0
0.000276,0,0.34,0
0.000277,-10,0.98,0
0.000278,-10,1.46,0
0.000279,-10,1.54,0
0.00028,0,0.98,0
0.000281,0,0.22,0
0.000282,0,-0.46,0
0.000283,10,-1.1,0
0.000284,10,-1.54,0
0.000285,10,-1.58,0
0.000286,0,-0.98,0
0.000287,0,-0.18,0
0.000288,-10,0.46,0
0.000289,-10,1.18,0
0.00029,-10,1.54,0
0.000291,-10,1.46,0
0.000292,0,0.78,0
0.000293,0,0.02,0
0.000294,10,-0.62,0
0.000295,10,-1.26,0
0.000296,10,-1.58,0
0.000297,0,-1.5,0
0.000298,0,-0.78,0
0.000299,0,0.02,0
0.0003,-10,0.66,0
0.000301,-10,1.3,0
0.000302,-10,1.58,0
0.000303,0,1.34,0
0.000304,0,0.58,0
0.000305,0,-0.18,0
0.000306,10,-0.78,0
0.000307,10,-1.42,0
0.000308,10,-1.58,0
0.000309,0,-1.34,0
0.00031,0,-0.58,0
0.000311,0,0.14,0
0.000312,-10,0.86,0
0.000313,-10,1.38,0
0.000314,-10,1.58,0
0.000315,0,1.18,0
0.000316,0,0.42,0
0.000317,0,-0.34,0
0.000318,10,-0.98,0
0.000319,10,-1.5,0
0.00032,10,-1.58,0
0.000321,0,-1.14,0
0.000322,0,-0.38,0
0.000323,0,0.3,0
0.000324,-10,0.98,0
0.000325,-10,1.46,0
0.000326,-10,1.54,0
0.000327,0,0.98,0
0.000328,0,0.22,0
0.000329,0,-0.46,0
0.00033,10,-1.1,0
0.000331,10,-1.54,0
0.000332,10,-1.58,0
0.000333,0,-0.98,0
0.000334,0,-0.18,0
0.000335,-10,0.46,0
0.000336,-10,1.18,0
0.000337,-10,1.54,0
0.000338,-10,1.46,0
0.000339,0,0.78,0
0.00034,0,0.02,0
0.000341,10,-0.58,0
0.000342,10,-1.26,0
0.000343,10,-1.58,0
0.000344,0,-1.54,0
0.000345,0,-0.78,0
0.000346,0,0.02,0
0.000347,-10,0.58,0
0.000348,-10,1.3,0
0.000349,-10,1.58,0
0.00035,0,1.38,0
0.000351,0,0.58,0
0.000352,0,-0.14,0
0.000353,10,-0.78,0
0.000354,10,-1.42,0
0.000355,10,-1.58,0
0.000356,0,-1.34,0
0.000357,0,-0.58,0
0.000358,0,0.14,0
0.000359,-10,0.78,0
0.00036,-10,1.38,0
0.000361,-10,1.58,0
0.000362,0,1.18,0
0.000363,0,0.42,0
0.000364,0,-0.34,0
0.000365,10,-0.9,0
0.000366,10,-1.46,0
0.000367,10,-1.58,0
0.000368,0,-1.14,0
0.000369,0,-0.38,0
0.00037,0,0.3,0
0.000371,-10,0.98,0
0.000372,-10,1.46,0
0.000373,-10,1.54,0
0.000374,0,0.98,0
0.000375,0,0.22,0
0.000376,0,-0.46,0
0.000377,10,-1.1,0
0.000378,10,-1.54,0
0.000379,10,-1.58,0
0.00038,0,-0.98,0
0.000381,0,-0.18,0
0.000382,-10,0.46,0
0.000383,-10,1.14,0
0.000384,-10,1.54,0
0.000385,-10,1.46,0
0.000386,0,0.78,0
0.000387,0,0.02,0
0.000388,10,-0.58,0
0.000389,10,-1.26,0
0.00039,10,-1.58,0
0.000391,0,-1.46,0
0.000392,0,-0.78,0
0.000393,0,0.02,0
0.000394,-10,0.58,0
0.000395,-10,1.3,0
0.000396,-10,1.58,0
0.000397,0,1.38,0
0.000398,0,0.58,0
0.000399,0,-0.14,0
0.0004,10,-0.7,0
0.000401,10,-1.42,0
0.000402,10,-1.58,0
0.000403,0,-1.34,0
0.000404,0,-0.58,0
0.000405,0,0.14,0
0.000406,-10,0.78,0
0.000407,-10,1.38,0
0.000408,-10,1.58,0
0.000409,0,1.22,0
0.00041,0,0.42,0
0.000411,0,-0.34,0
0.000412,10,-0.9,0
0.000413,10,-1.46,0
0.000414,10,-1.58,0
0.000415,0,-1.14,0
0.000416,0,-0.38,0
0.000417,0,0.3,0
0.000418,-10,0.98,0
0.000419,-10,1.46,0
0.00042,-10,1.54,0
0.000421,0,1.02,0
0.000422,0,0.22,0
0.000423,0,-0.46,0
0.000424,10,-1.1,0
0.000425,10,-1.54,0
0.000426,10,-1.58,0
0.000427,0,-0.98,0
0.000428,0,-0.18,0
0.000429,0,0.46,0
0.00043,-10,1.14,0
0.000431,-10,1.54,0
0.000432,-10,1.54,0
0.000433,0,0.86,0
0.000434,0,0.06,0
0.000435,10,-0.58,0
0.000436,10,-1.26,0
0.000437,10,-1.58,0
0.000438,0,-1.54,0
0.000439,0,-0.78,0
0.00044,0,0.02,0
0.000441,-10,0.58,0
0.000442,-10,1.3,0
0.000443,-10,1.58,0
0.000444,0,1.38,0
0.000445,0,0.66,0
0.000446,0,-0.14,0
0.000447,10,-0.7,0
0.000448,10,-1.34,0
0.000449,10,-1.58,0
0.00045,0,-1.34,0
0.000451,0,-0.58,0
0.000452,0,0.14,0
0.000453,-10,0.78,0
0.000454,-10,1.38,0
0.000455,-10,1.58,0
0.000456,0,1.22,0
0.000457,0,0.46,0
0.000458,0,-0.26,0
0.000459,10,-0.9,0
0.00046,10,-1.46,0
0.000461,10,-1.58,0
0.000462,0,-1.22,0
0.000463,0,-0.38,0
0.000464,0,0.3,0
0.000465,-10,0.98,0
0.000466,-10,1.46,0
0.000467,-10,1.54,0
0.000468,0,1.02,0
0.000469,0,0.26,0
0.00047,0,-0.42,0
0.000471,10,-1.06,0
0.000472,10,-1.54,0
0.000473,10,-1.58,0
0.000474,0,-1.02,0
0.000475,0,-0.18,0
0.000476,0,0.46,0
0.000477,-10,1.14,0
0.000478,-10,1.54,0
0.000479,-10,1.54,0
0.00048,0,0.86,0
0.000481,0,0.06,0
0.000482,10,-0.58,0
0.000483,10,-1.26,0
0.000484,10,-1.58,0
0.000485,0,-1.54,0
0.000486,0,-0.78,0
0.000487,0,-0.02,0
0.000488,-10,0.58,0
0.000489,-10,1.3,0
0.00049,-10,1.58,0
0.000491,0,1.38,0
0.000492,0,0.66,0
0.000493,0,-0.14,0
0.000494,10,-0.7,0
0.000495,10,-1.34,0
0.000496,10,-1.58,0
0.000497,0,-1.34,0
0.000498,0,-0.58,0
0.000499,0,0.14,0
0.0005,-10,0.78,0
0.000501,-10,1.38,0
0.000502,-10,1.58,0
0.000503,0,1.22,0
0.000504,0,0.46,0
0.000505,0,-0.26,0
0.000506,10,-0.9,0
0.000507,10,-1.46,0
0.000508,10,-1.58,0
0.000509,0,-1.22,0
0.00051,0,-0.38,0
0.000511,0,0.3,0
0.000512,-10,0.98,0
0.000513,-10,1.46,0
0.000514,-10,1.54,0
0.000515,0,1.02,0
0.000516,0,0.26,0
0.000517,0,-0.42,0
0.000518,10,-1.06,0
0.000519,10,-1.54,0
0.00052,10,-1.58,0
0.000521,0,-1.02,0
0.000522,0,-0.18,0
0.000523,0,0.46,0
0.000524,-10,1.14,0
0.000525,-10,1.54,0
0.000526,-10,1.46,0
0.000527,0,0.86,0
0.000528,0,0.06,0
0.000529,10,-0.58,0
0.00053,10,-1.26,0
0.000531,10,-1.58,0
0.000532,0,-1.54,0
0.000533,0,-0.78,0
0.000534,0,-0.02,0
0.000535,-10,0.58,0
0.000536,-10,1.3,0
0.000537,-10,1.54,0
0.000538,0,1.38,0
0.000539,0,0.66,0
0.00054,0,-0.14,0
0.000541,10,-0.7,0
0.000542,10,-1.34,0
0.000543,10,-1.58,0
0.000544,0,-1.34,0
0.000545,0,-0.58,0
0.000546,0,0.14,0
0.000547,-10,0.78,0
0.000548,-10,1.38,0
0.000549,-10,1.58,0
0.00055,0,1.22,0
0.000551,0,0.46,0
0.000552,0,-0.26,0
0.000553,10,-0.9,0
0.000554,10,-1.46,0
0.000555,10,-1.58,0
0.000556,0,-1.22,0
0.000557,0,-0.38,0
0.000558,0,0.3,0
0.000559,-10,0.94,0
0.00056,-10,1.46,0
0.000561,-10,1.54,0
0.000562,0,1.02,0
0.000563,0,0.26,0
0.000564,0,-0.42,0
0.000565,10,-1.06,0
0.000566,10,-1.54,0
0.000567,10,-1.58,0
0.000568,0,-1.02,0
0.000569,0,-0.18,0
0.00057,0,0.46,0
0.000571,-10,1.14,0
0.000572,-10,1.54,0
0.000573,-10,1.54,0
0.000574,0,0.86,0
0.000575,0,0.06,0
0.000576,10,-0.58,0
0.000577,10,-1.26,0
0.000578,10,-1.58,0
0.000579,0,-1.54,0
0.00058,0,-0.82,0
0.000581,0,-0.02,0
0.000582,-10,0.5,0
0.000583,-10,1.3,0
0.000584,-10,1.58,0
0.000585,0,1.42,0
0.000586,0,0.66,0
0.000587,0,-0.14,0
0.000588,10,-0.7,0
0.000589,10,-1.34,0
0.00059,10,-1.58,0
0.000591,0,-1.42,0
0.000592,0,-0.62,0
0.000593,0,0.14,0
0.000594,-10,0.74,0
0.000595,-10,1.38,0
0.000596,-10,1.58,0
0.000597,0,1.22,0
0.000598,0,0.46,0
0.000599,0,-0.26,0
0.0006,10,-0.86,0
0.000601,10,-1.46,0
0.000602,10,-1.58,0
0.000603,0,-1.22,0
0.000604,0,-0.42,0
0.000605,0,0.3,0
0.000606,-10,0.94,0
0.000607,-10,1.46,0
0.000608,-10,1.58,0
0.000609,0,1.02,0
0.00061,0,0.26,0
0.000611,0,-0.42,0
0.000612,10,-1.06,0
0.000613,10,-1.54,0
0.000614,10,-1.58,0
0.000615,0,-1.02,0
0.000616,0,-0.22,0
0.000617,0,0.46,0
0.000618,-10,1.14,0
0.000619,-10,1.54,0
0.00062,-10,1.54,0
0.000621,0,0.86,0
0.000622,0,0.06,0
0.000623,10,-0.58,0
0.000624,10,-1.26,0
0.000625,10,-1.58,0
0.000626,0,-1.54,0
0.000627,0,-0.82,0
0.000628,0,-0.02,0
0.000629,-10,0.58,0
0.00063,-10,1.3,0
0.000631,-10,1.58,0
0.000632,0,1.42,0
0.000633,0,0.66,0
0.000634,0,-0.14,0
0.000635,10,-0.7,0
0.000636,10,-1.34,0
0.000637,10,-1.58,0
0.000638,0,-1.42,0
0.000639,0,-0.62,0
0.00064,0,0.1,0
0.000641,-10,0.74,0
0.000642,-10,1.38,0
0.000643,-10,1.58,0
0.000644,0,1.22,0
0.000645,0,0.46,0
0.000646,0,-0.26,0
0.000647,10,-0.86,0
0.000648,10,-1.46,0
0.000649,10,-1.58,0
0.00065,0,-1.22,0
0.000651,0,-0.42,0
0.000652,0,0.3,0
0.000653,-10,0.94,0
0.000654,-10,1.46,0
0.000655,-10,1.54,0
0.000656,0,1.02,0
0.000657,0,0.26,0
0.000658,0,-0.42,0
0.000659,10,-1.06,0
0.00066,10,-1.54,0
0.000661,10,-1.58,0
0.000662,0,-1.02,0
0.000663,0,-0.22,0
0.000664,0,0.46,0
0.000665,-10,1.14,0
0.000666,-10,1.54,0
0.000667,-10,1.54,0
0.000668,0,0.86,0
0.000669,0,0.06,0
0.00067,10,-0.58,0
0.000671,10,-1.22,0
0.000672,10,-1.58,0
0.000673,0,-1.54,0
0.000674,0,-0.82,0
0.000675,0,-0.02,0
0.000676,-10,0.54,0
0.000677,-10,1.22,0
0.000678,-10,1.54,0
0.000679,0,1.42,0
0.00068,0,0.66,0
0.000681,0,-0.14,0
0.000682,10,-0.7,0
0.000683,10,-1.34,0
0.000684,10,-1.58,0
0.000685,0,-1.42,0
0.000686,0,-0.62,0
0.000687,0,0.1,0
0.000688,-10,0.74,0
0.000689,-10,1.38,0
0.00069,-10,1.58,0
0.000691,0,1.22,0
0.000692,0,0.46,0
0.000693,0,-0.26,0
0.000694,10,-0.86,0
0.000695,10,-1.46,0
0.000696,10,-1.58,0
0.000697,0,-1.22,0
0.000698,0,-0.42,0
0.000699,0,0.3,0
0.0007,-10,0.94,0
0.000701,-10,1.46,0
0.000702,-10,1.54,0
0.000703,0,1.02,0
0.000704,0,0.26,0
0.000705,0,-0.42,0
0.000706,10,-1.06,0
0.000707,10,-1.54,0
0.000708,10,-1.58,0
0.000709,0,-1.02,0
0.00071,0,-0.22,0
0.000711,0,0.46,0
0.000712,-10,1.14,0
0.000713,-10,1.54,0
0.000714,-10,1.54,0
0.000715,0,0.86,0
0.000716,0,0.06,0
0.000717,10,-0.58,0
0.000718,10,-1.22,0
0.000719,10,-1.58,0
0.00072,0,-1.54,0
0.000721,0,-0.82,0
0.000722,0,-0.02,0
0.000723,-10,0.58,0
0.000724,-10,1.22,0
0.000725,-10,1.58,0
0.000726,0,1.42,0
0.000727,0,0.66,0
0.000728,0,-0.1,0
0.000729,10,-0.66,0
0.00073,10,-1.34,0
0.000731,10,-1.58,0
0.000732,0,-1.42,0
0.000733,0,-0.62,0
0.000734,0,0.1,0
0.000735,-10,0.74,0
0.000736,-10,1.38,0
0.000737,-10,1.58,0
0.000738,0,1.22,0
0.000739,0,0.46,0
0.00074,0,-0.26,0
0.000741,10,-0.86,0
0.000742,10,-1.46,0
0.000743,10,-1.58,0
0.000744,0,-1.22,0
0.000745,0,-0.42,0
0.000746,0,0.3,0
0.000747,-10,0.94,0
0.000748,-10,1.46,0
0.000749,-10,1.58,0
0.00075,0,1.02,0
0.000751,0,0.26,0
0.000752,0,-0.42,0
0.000753,10,-1.06,0
0.000754,10,-1.54,0
0.000755,10,-1.58,0
0.000756,0,-1.02,0
0.000757,0,-0.22,0
0.000758,0,0.42,0
0.000759,-10,1.14,0
0.00076,-10,1.54,0
0.000761,-10,1.54,0
0.000762,0,0.9,0
0.000763,0,0.1,0
0.000764,0,-0.58,0
0.000765,10,-1.22,0
0.000766,10,-1.58,0
0.000767,0,-1.54,0
0.000768,0,-0.82,0
0.000769,0,-0.02,0
0.00077,-10,0.54,0
0.000771,-10,1.22,0
0.000772,-10,1.58,0
0.000773,0,1.46,0
0.000774,0,0.7,0
0.000775,0,-0.1,0
0.000776,10,-0.62,0
0.000777,10,-1.34,0
0.000778,10,-1.58,0
0.000779,0,-1.42,0
0.00078,0,-0.62,0
0.000781,0,0.1,0
0.000782,-10,0.74,0
0.000783,-10,1.38,0
0.000784,-10,1.58,0
0.000785,0,1.3,0
0.000786,0,0.46,0
0.000787,0,-0.26,0
0.000788,10,-0.86,0
0.000789,10,-1.46,0
0.00079,10,-1.58,0
0.000791,0,-1.22,0
0.000792,0,-0.42,0
0.000793,0,0.26,0
0.000794,-10,0.94,0
0.000795,-10,1.46,0
0.000796,-10,1.54,0
0.000797,0,1.1,0
0.000798,0,0.26,0
0.000799,0,-0.42,0
0.0008,10,-1.06,0
0.000801,10,-1.54,0
0.000802,10,-1.58,0
0.000803,0,-1.02,0
0.000804,0,-0.22,0
0.000805,0,0.42,0
0.000806,-10,1.1,0
0.000807,-10,1.54,0
0.000808,-10,1.54,0
0.000809,0,0.9,0
0.00081,0,0.1,0
0.000811,0,-0.58,0
0.000812,10,-1.22,0
0.000813,10,-1.58,0
0.000814,0,-1.54,0
0.000815,0,-0.82,0
0.000816,0,-0.02,0
0.000817,-10,0.5,0
0.000818,-10,1.22,0
0.000819,-10,1.54,0
0.00082,0,1.42,0
0.000821,0,0.7,0
0.000822,0,-0.1,0
0.000823,10,-0.66,0
0.000824,10,-1.34,0
0.000825,10,-1.58,0
0.000826,0,-1.42,0
0.000827,0,-0.62,0
0.000828,0,0.1,0
0.000829,-10,0.74,0
0.00083,-10,1.38,0
0.000831,-10,1.58,0
0.000832,0,1.3,0
0.000833,0,0.46,0
0.000834,0,-0.26,0
0.000835,10,-0.86,0
0.000836,10,-1.46,0
0.000837,10,-1.58,0
0.000838,0,-1.22,0
0.000839,0,-0.42,0
0.00084,0,0.26,0
0.000841,-10,0.94,0
0.000842,-10,1.42,0
0.000843,-10,1.54,0
0.000844,0,1.1,0
0.000845,0,0.26,0
0.000846,0,-0.42,0
0.000847,10,-1.06,0
0.000848,10,-1.54,0
0.000849,10,-1.58,0
0.00085,0,-1.02,0
0.000851,0,-0.22,0
0.000852,0,0.42,0
0.000853,-10,1.1,0
0.000854,-10,1.54,0
0.000855,-10,1.54,0
0.000856,0,0.9,0
0.000857,0,0.1,0
0.000858,0,-0.58,0
0.000859,10,-1.22,0
0.00086,10,-1.58,0
0.000861,10,-1.54,0
0.000862,0,-0.82,0
0.000863,0,-0.1,0
0.000864,-10,0.5,0
0.000865,-10,1.22,0
0.000866,-10,1.54,0
0.000867,0,1.42,0
0.000868,0,0.7,0
0.000869,0,-0.1,0
0.00087,10,-0.7,0
0.000871,10,-1.3,0
0.000872,10,-1.58,0
0.000873,0,-1.42,0
0.000874,0,-0.62,0
0.000875,0,0.1,0
0.000876,-10,0.74,0
0.000877,-10,1.38,0
0.000878,-10,1.58,0
0.000879,0,1.3,0
0.00088,0,0.5,0
0.000881,0,-0.26,0
0.000882,10,-0.86,0
0.000883,10,-1.46,0
0.000884,10,-1.58,0
0.000885,0,-1.26,0
0.000886,0,-0.42,0
0.000887,0,0.26,0
0.000888,-10,0.94,0
0.000889,-10,1.42,0
0.00089,-10,1.58,0
0.000891,0,1.1,0
0.000892,0,0.3,0
0.000893,0,-0.38,0
0.000894,10,-1.06,0
0.000895,10,-1.54,0
0.000896,10,-1.58,0
0.000897,0,-1.06,0
0.000898,0,-0.22,0
0.000899,0,0.42,0
0.0009,-10,1.1,0
0.000901,-10,1.54,0
0.000902,-10,1.54,0
0.000903,0,0.9,0
0.000904,0,0.1,0
0.000905,0,-0.54,0
0.000906,10,-1.22,0
0.000907,10,-1.58,0
0.000908,10,-1.54,0
0.000909,0,-0.86,0
0.00091,0,-0.1,0
0.000911,-10,0.54,0
0.000912,-10,1.22,0
0.000913,-10,1.54,0
0.000914,0,1.46,0
0.000915,0,0.7,0
0.000916,0,-0.1,0
0.000917,10,-0.66,0
0.000918,10,-1.3,0
0.000919,10,-1.58,0
0.00092,0,-1.42,0
0.000921,0,-0.66,0
0.000922,0,0.1,0
0.000923,-10,0.74,0
0.000924,-10,1.38,0
0.000925,-10,1.58,0
0.000926,0,1.3,0
0.000927,0,0.5,0
0.000928,0,-0.22,0
0.000929,10,-0.82,0
0.00093,10,-1.46,0
0.000931,10,-1.58,0
0.000932,0,-1.26,0
0.000933,0,-0.42,0
0.000934,0,0.26,0
0.000935,-10,0.94,0
0.000936,-10,1.42,0
0.000937,-10,1.54,0
0.000938,0,1.1,0
0.000939,0,0.3,0
0.00094,0,-0.38,0
0.000941,10,-1.06,0
0.000942,10,-1.54,0
0.000943,10,-1.58,0
0.000944,0,-1.06,0
0.000945,0,-0.26,0
0.000946,0,0.42,0
0.000947,-10,1.1,0
0.000948,-10,1.54,0
0.000949,-10,1.54,0
0.00095,0,0.9,0
0.000951,0,0.1,0
0.000952,0,-0.54,0
0.000953,10,-1.22,0
0.000954,10,-1.58,0
0.000955,10,-1.54,0
0.000956,0,-0.86,0
0.000957,0,-0.1,0
0.000958,-10,0.5,0
0.000959,-10,1.22,0
0.00096,-10,1.54,0
0.000961,0,1.46,0
0.000962,0,0.7,0
0.000963,0,-0.1,0
0.000964,10,-0.62,0
0.000965,10,-1.3,0
0.000966,10,-1.58,0
0.000967,0,-1.46,0
0.000968,0,-0.66,0
0.000969,0,0.1,0
0.00097,-10,0.7,0
0.000971,-10,1.34,0
0.000972,-10,1.58,0
0.000973,0,1.3,0
0.000974,0,0.5,0
0.000975,0,-0.22,0
0.000976,10,-0.82,0
0.000977,10,-1.46,0
0.000978,10,-1.58,0
0.000979,0,-1.26,0
0.00098,0,-0.46,0
0.000981,0,0.26,0
0.000982,-10,0.9,0
0.000983,-10,1.42,0
0.000984,-10,1.58,0
0.000985,0,1.1,0
0.000986,0,0.3,0
0.000987,0,-0.38,0
0.000988,10,-1.02,0
0.000989,10,-1.54,0
0.00099,10,-1.58,0
0.000991,0,-1.06,0
0.000992,0,-0.26,0
0.000993,0,0.42,0
0.000994,-10,1.1,0
0.000995,-10,1.54,0
0.000996,-10,1.54,0
0.000997,0,0.94,0
0.000998,0,0.1,0
0.000999,0,-0.54,0
0.001,10,-1.14,0
0.001001,10,-1.58,0
0.001002,10,-1.54,0
0.001003,0,-0.86,0
0.001004,0,-0.1,0
